Longitude,Latitude,Name
-77.0343,38.92123,Meridian Hill Park - 16th St & Euclid St NW Washington DC 20008>202-895-6070 
-108.50733,37.3192,Mesa Verde NP - Cortez CO 81330>970-529-4465 
-108.4163437,37.3310966,Mesa Verde NP - Entrance Station-Park Entrance
-108.4978943,37.2575454,Mesa Verde NP - Far View Visitor Center
-74.89854,41.15,Middle Delaware NSR HQ River Rd Bushkill - PA 18324>570-588-2452 
-84.73605842,37.06859585,Mill Springs Battlefield NM - 9020 W KY-80 Nancy KY 42544>606-636-4045
-74.96186,41.07368,Millbrook Village NJ - Old Mine Rd Blairstown NJ 07825>908-841-9531 
-114.23073,42.63694,Minidoka Internment NM - US 93 N Eden Exit Jerome ID 83338>208-837-4793 
-71.29713,42.45306,Minute Man NHP - 174 Liberty St Concord MA 01742>978-369-6993 
-71.2686615,42.4490128,Minute Man NHP - Minute Man Visitor Center
-71.3526001,42.4707985,Minute Man NHP - North Bridge Visitor Center
-102.15903,43.93111,Minuteman Missile NHS - 21280 SD Hwy 240 Philip SD 57567>605-433-5552 
-93.098727,44.942764,Mississippi NRR - St. Paul MN 55102>651-293-0200
-97.39134,42.8625,Missouri NRR Yankton - SD 57078>402-336-3970 
-130.60585,55.62167,Misty Fiords NM - 3031 Tongass Ave Ketchikan AK 99901>907-225-2148 
-115.71513,34.88333,Mojave National Preserve - 2701 Barstow Rd Barstow CA 92311>760-252-6100 
-117.0604706,34.8177033,Mojave National Preserve - Mojave National Preserve Visitor Center
-77.39063,39.37115,Monocacy NB - 5201 Urbana Pike Frederick MD 21704>301-662-3515 
-77.3869324,39.36726,Monocacy NB - Gambrill Mill Visitor Center
-111.83843,34.61305,Montezuma Castle NM - 2800 Montezuma Castle Hwy Camp Verde AZ 86322>928-567-3322 
-111.839072,34.611628,Montezuma Castle NM - Montezuma Castle Visitor Center
-78.10798,34.45806,Moores Creek NB - 40 Patriots Hall Dr Currie NC 28435>910-283-5591 
-78.1095887,34.45792,Moores Creek NB - Visitor Center
-111.88877,40.76,Mormon Pioneer NHT - IL IA NE UT WY 
-74.5419159,40.762764,Mormon Pioneer NHT Visitor Center
-74.52712,40.76694,Morristown NHP - 30 Washington Place Morristown NJ 07960>973-539-2016 
-121.74853,46.85,Mount Rainier NP - 55210 238th Ave E Ashford WA 98304>360-569-2211 
-121.740593,46.7844696,Mount Rainier NP - Henry M. Jackson Memorial Visitor Center
-121.5655823,46.7360039,Mount Rainier NP - Ohanapecosh Visitor Center
-121.6416245,46.914875,Mount Rainier NP - Sunrise Visitor Center
-121.9162979,46.9968682,Mount Rainier NP -Entrance Station-Carbon River Entrance
-121.9188232,46.743042,Mount Rainier NP -Entrance Station-Nisqually Entrance
-121.5594711,46.7574729,Mount Rainier NP -Entrance Station-Stevens Canyon Entrance
-121.555748,46.9039231,Mount Rainier NP -Entrance Station-White River Entrance
-103.45823,43.87895,Mount Rushmore NMEM - 13000 Highway 244 Keystone SD 57751>605-574-2523 
-103.4562149,43.8773041,Mount Rushmore NMEM - Mount Rushmore Visitor Center
-122.18293,46.23317,Mount St. Helens National Volcanic Monument - 42218 Northeast Yale Bridge Rd Amboy WA 98601>360-449-7800 
-75.12012,40.97182,Mount Tammany/Red Dot Trailhead - NJ 
-122.58233,37.89889,Muir Woods NM - Hwy 101 Mill Valley CA 94941>415-388-2595 
-122.574173,37.8942986,Muir Woods NM - Muir Woods Visitor Center
-91.38158,31.54333,Natchez NHP - 640 S Canal St Natchez MS 39120>601-446-5790 
-91.4107666,31.5548878,Natchez NHP - Visitor Center
-88.70877,34.33,Natchez Trace NST - Natchez Trace Pkwy Tupelo MS 38804>662-680-4027 
-88.7096558,34.3298378,Natchez Trace NST - Tupelo Visitor Center
-76.97073,38.874313,National Capital Parks - East Washington DC 20020>202-690-5185
-75.14747,39.95341,National Constitution Center - 525 Arch St Philadelphia PA 19106>215-409-6600 
-77.00905,38.89452,National Japanese Am. Memorial To Patriotism During WW II - 27-49 Louisiana Ave NW Washington DC 20001 
-77.0221,38.89,National Mall - 900 Ohio Drive SW Washington DC 20024>202-426-6841 
-170.68383,-14.25579,National Park of American Samoa - Ma'Oputasi Eastern American Samoa>684-633-7082 
-170.6969147,-14.279417,National Park of American Samoa - National Park Visitor Center
-74.01196,40.71159,National September 11 Memorial & Museum - Albany St New York NY 10006>212-312-8800 
-74.013611,40.711694,National September 11 Memorial Museum - Liberty St NY NY 10006>212-312-8800
-77.032994,38.895958,National World War I Memorial - Pershing Park Washington DC 20004>202-789-7000
-77.039,38.8894,National World War II Memorial - 17th St SW Washington DC 20004>202-426-6841 
-109.9770279,37.6093674,Natural Bridges NM - Natural Bridges Visitor Center
-110.01213,37.60138,Natural Bridges NM - San Juan UT 84511>435-692-1234 
-110.53313,36.68417,Navajo NM - Navajo AZ 86033>928-672-2700 
-110.5410461,36.6782379,Navajo NM - Visitor Center
-70.92185,41.63556,New Bedford Whaling NHP - 128 Union St New Bedford MA 02740>508-997-1776 
-70.9244766,41.6358147,New Bedford Whaling NHP - Visitor Center
-75.563675,39.659859,New Castle Court House Museum NM - 211 Delaware St New Castle DE 19720>302-323-4453 
-72.79767,41.77611,New England NST - CT MA 
-74.74856,39.75,New Jersey Pinelands National Reserve - NJ 
-90.06655,29.96306,New Orleans Jazz NHP - 916 N Peters St New Orleans LA 70116>504-589-4841 
-90.059372,29.9600945,New Orleans Jazz NHP - Visitor Center
-90.959722,39.695833,New Philadelphia NHS -Barry IL
-81.08022,37.96083,New River Gorge NP - 104 Main St Glen Jean WV 25846>304-763-3715 
-81.0754013,38.0712433,New River Gorge NP - Canyon Rim Visitor Center
-80.8933487,37.6553993,New River Gorge NP - Hinton Visitor Center
-81.080307,37.9583244,New River Gorge NP - Thurmond Depot Visitor Center
-121.25059,43.69417,Newberry National Volcanic Monument - 1001 SW Emkay Dr Bend OR 97702>541-593-2421 
-116.35783,46.14194,Nez Perce NHP - 39063 US 95 Nez Perce ID 83540>208-843-7001 
-116.8172073,46.4464989,Nez Perce NHP - Nez perce Visitor Center
-99.61605,39.39083,Nicodemus NHS - 304 Washington Ave Nicodemus KS 67625>785-839-4233 
-82.02299,34.14694,Ninety Six NHS - 1103 Hwy 248 S Ninety Six SC 29666>864-543-4068 
-82.0185699,34.149189,Ninety Six NHS - Visitor Center
-100.31513,42.88333,Niobrara NSR - 214 W Hwy 20 Valentine NE 69201>402-376-1901 
-161.19843,68,Noatak National Preserve - NW Arctic AK 99749>907-442-3890 
-120.6547394,48.3081742,North Cascades NP - Golden West
-121.264267,48.6660766,North Cascades NP - Northern Cascades Visitor Center
-121.18823,48.70643,North Cascades NP - SR 20 WA 98284>360-854-7200 
-85.3366,42.93446,North Country NST - MI MN ND NY OH PA WI 
-83.60685,32.83667,Ocmulgee NHP - 1207 Emery Hwy Macon GA 3121>478-752-8257 
-83.6037063,32.8425217,Ocmulgee NHP - Visitor Center
-83.6035385,32.847908,Ocmulgee NHP -Entrance Station
-83.6039123,32.847992,Ocmulgee NHP -Entrance Station
-97.51579,35.47278,Oklahoma City NMEM - 620 North Harvey Ave Oklahoma City OK 73102>405-235-3313 
-77.02658,38.89398,Old Post Office Pavilion - 1100 Pennsylvania Ave NW DC 20004>202-289-4225 
-105.93878,35.69,Old Spanish NHT - Santa Fe NM & Los Angeles CA CA NM 
-77.05925,38.90556,Old Stone House - 3051 M St NW Washington DC 20007 
-123.4279938,48.0967178,Olympic NP - Olympic National Park Visitor Center
-123.52033,47.799,Olympic NP- 3002 Mount Angeles Rd Port Angeles - WA 98362>360-565-3130 
-123.9347,47.8607101,Olympic NP- Hoh Rain Forest Visitor Center
-123.4983902,47.9691506,Olympic NP- Hurricane Ridge Visitor Center
-123.40563,42.09806,Oregon Caves NM - 20000 Caves Hwy Cave Junction OR 97523>541-592-2100 
-123.4077454,42.0982742,Oregon Caves NM - Oregon Caves Visitor Center
-112.85623,32.04444,Organ Pipe Cactus NM - 10 Organ Pipe Dr Ajo AZ 85321>520-387-6849 
-112.8010788,31.9547786,Organ Pipe Cactus NM - Organ Pipes Visitor Center
-81.38878,35.14,Overmountain Victory NHT - 2635 Park Rd Blacksburg SC 29702>864-936-3477 
-78.31536,37.08806,Oxon Cove Park & Oxon Hill Farm NHD - 6411 Oxon Hill Rd Oxon Hill MD 20745>301-839-1176 
-91.27486,37.1907,Ozark NSR - SR V Eminence MO 65466>573-323-4236 
-91.0143051,36.9956284,Ozark NSR - Visitor Center
-122.90878,42.0038,Pacific Crest NST - CA OR WA 
-122.90878,42.0038,Pacific Northwest NST - WA MT 
-97.36717,26.98444,Padre Island NS - 20420 Park Rd 22 Corpus Christi TX 78418>361-949-8068 
-97.2983093,27.423811,Padre Island NS - Malaquite Beach Visitor Center
-97.47908,26.02139,Palo Alto Battlefield NHP - Paredes Line Rd Brownsville TX 78521>956-541-2785 
-171.73198,25.7,Papahanaumokuakea Marine NM - 6600 Kalanianaole Hwy # 300 Honolulu HI 96825>808-397-2660 
-74.18037,40.91619,Paterson Great Falls NHP - Maple St Paterson NJ 07522 
-94.03272,36.45444,Pea Ridge NMP - 15930 E Hwy 62 Garfield AR 72732>479-451-8122 
-94.0259247,36.4437523,Pea Ridge NMP - Visitor Center
-157.9387722,21.36757852,Pearl Harbor NMEM - 1 Arizona Memorial Pl Honolulu HI 96818>808- 422-3399
-105.6892853,35.5496902,Pecos NHP - Pecos NHP Visitor Center
-105.68783,35.54999,Pecos NHP - Santa Fe NM 87552>505-757-7200 
-77.05063,38.94028,Peirce Mill - Western Ridge Trail Washington DC 20008 
-77.02244,38.89361,Pennsylvania Avenue NHS - Pennsylvania Ave NW Washington DC 20004 
-77.05788,38.8705,Pentagon Memorial - North Rotary Rd Arlington VA 22211>703-697-7351 
-82.80994,41.65417,Perry's Victory & International Peace Memorial - 93 Delaware Ave Put-in-Bay OH 43456>419-285-2184 
-82.8112259,41.6544457,Perry's Victory & International Peace Memorial - Visitor Center
-77.35994,37.21944,Petersburg NB - 1561 Hickory Hill Rd Petersburg VA 23803>804-732-3531 
-77.356659,37.2438088,Petersburg NB - Visitor Center
-109.78203,35.06274,Petrified Forest NP - Apache AZ 86025>928-524-6228 
-109.7778931,35.0696373,Petrified Forest NP - Entrance Station
-109.8853531,34.7995987,Petrified Forest NP - Entrance Station
-109.781601,35.0658455,Petrified Forest NP - Painted Forest Visitor Center
-106.76033,35.13583,Petroglyph NM - Gila Rd Albuquerque NM>505-899-0205 
-106.7116928,35.1379661,Petroglyph NM - Petroglyph Visitor Center
-86.31106,46.56222,Pictured Rocks NL - Burt Township MI 49839>906-387-3700 
-86.0210037,46.6576614,Pictured Rocks NL - Grand Sable Visitor Center
-121.16533,36.48693,Pinnacles NM - 5000 California 146 Paicines CA 95043>831-389-4485 
-121.1802216,36.4817963,Pinnacles NM - 5722-Visitor Center-Bear Gulch Visitor Center
-121.1617127,36.4831505,Pinnacles NM - Entrance Station-East Entrance Station
-121.146646,36.493545,Pinnacles NP - Pinnacles Visitor Center East CA CA 95043>831-389-4486
-121.226136,36.4777,Pinnacles NP - Pinnacles Visitor Contact Station West CA
-112.73563,36.86193,Pipe Spring NM - 240 N Pipe Spring Rd Fredonia AZ 86022>928-643-7105 
-112.737381,36.8625183,Pipe Spring NM - Pipe Spring Visitor Center
-96.32352,44.01333,Pipestone NM - 36 North Reservation Ave Pipestone MN 56164>507-825-5464 
-96.3208771,44.0095787,Pipestone NM - Visitor Center
-77.09146,38.67861,Piscataway Park - 3400 Bryan Point Rd Accokeek MD 20607>301-283-2113 
-122.88373,38.06,Point Reyes NS - 1 Bear Valley Rd Point Reyes Station CA 94956>415-464-5100 
-122.7990265,38.0431099,Point Reyes NS - Bear Valley Visitors Center
-122.9613266,38.0278244,Point Reyes NS - Kenneth C Patrick Visitors Center
-123.020958,37.9965134,Point Reyes NS - Visitor Center
-108.00448,45.99528,Pompeys Pillar NM - Pompeys Pillar MT 59088>406-875-2400 
-77.42715,37.16028,Poplar Grove National Cemetery - 8005 Vaughan Rd Petersburg VA 23805 
-122.02823,38.05749,Port Chicago Naval Magazine NMEM - 4202 Alhambra Ave Martinez CA 94520>925-228-8860 
-91.40634,32.63904,Poverty Point NM - 6859 Hwy 577 Pioneer LA 71266>888-926-5492 
-106.89843,32.35,Prehistoric Trackways NM - Las Cruces NM 88007 
-77.01032,38.94167,President Lincoln's Cottage at the Soldiers' Home - 140 Rock Creek Church Rd NW Washington DC 20011>202-829-0436 
-77.03545,38.89417,President's Park (White House) - 1100 Ohio Drive SW Washington DC 20242>202-208-1631 
-77.37841,38.58527,Prince William Forest Park - 18170 Park Entrance Rd Triangle VA 22172>703-221-7181 
-77.3471222,38.5600167,Prince William Forest Park - Visitor Center
-155.90873,19.42194,Pu'uhonua o Honaunau NHP - 62 3601 Akoni Pule Hwy Waimea HI 96743>808-328-2288 
-155.9132843,19.4244289,Pu'uhonua o Honaunau NHP - Visitors Center
-155.81842,20.02667,Pu'ukohola Heiau NHS - 62-3601 Kawaihae Rd Kawaihae HI 96743>808-882-7218 
-87.609444,41.697222,Pullman NHP - 11111 S Forrestville Ave Chicago IL 60628>773-660-2341
-110.96253,37.07721,Rainbow Bridge NM - 691 Scenic View Dr Page AZ 86040>928-608-6404 
-80.6706542,32.43247619,Reconstruction Era NHP - 706 Craven St Beaufort SC 29902>843-962-0039
-78.89663,37.03222,Red Hill Patrick Henry NMEM - Red Hill Rd Brookneal VA 24528>434-376-2044 
-123.94353,41.4771,Redwood NP - Humboldt CA 00049>707-464-9150 
-124.0216293,41.3652801,Redwood NP - Prairie Creek Visitors Center
-77.37216,37.42917,Richmond NB - 8573 Battlefield Park Rd Henrico VA 23231>804-226-1981 
-77.4425964,37.5355301,Richmond NB - Civil War Visitors Center
-77.2866669,37.5857582,Richmond NB - Cold Harbor Visitors Center
-77.370636,37.4312172,Richmond NB - Fort Harrison Visitors Center
-77.2344818,37.4356957,Richmond NB - Glendale Visitors Center
-106.269658,35.778097,Rio Grande del Norte NM - 15 Entrance Rd Los Alamos NM 87544 
-83.37687,41.91361,River Raisin NB - E Elm Ave Monroe MI 48162 
-77.05309,38.91306,Rock Creek & Potomac Parkway - Waterside Dr NW Washington - DC 20008 
-77.04369,38.9575,Rock Creek Park - Ross Dr NW Washington DC 20015>202-895-6070 
-105.68833,40.414,Rocky Mountain NP - 1000 US 36 Estes Park CO 80517>970-586-1206 
-105.7536316,40.4411621,Rocky Mountain NP - Alpine Visitor Center (Seasonal)
-105.560997,40.3662186,Rocky Mountain NP - Beaver Meadows Visitor Center
-105.5783463,40.3673401,Rocky Mountain NP - Entrance Station-Beaver Meadows
-105.5900726,40.4039955,Rocky Mountain NP - Entrance Station-Fall River
-105.8329926,40.267334,Rocky Mountain NP - Entrance Station-Grand Lake
-105.5342407,40.2189636,Rocky Mountain NP - Entrance Station-Wild Basin
-105.5867615,40.4019241,Rocky Mountain NP - Fall River Visitor Center
-105.8328247,40.2669067,Rocky Mountain NP - Kawuneeche Visitor Center
-105.5371552,40.3060951,Rocky Mountain NP - Lily Lake Visitor Center (Seasonal)
-71.40946,41.83038,Roger Williams NMEM - 282 N Main St Providence RI 02903 
-122.25621,37.87262,Room 307 Gilman Hall University of California - Berkeley CA 94720 
-66.95786,44.87583,Roosevelt Campobello International Park - Campobello New Brunswick Canada>506-752-2922 
-168.14865,-14.50865,Rose Atoll Marine NM - Pago Pago Harbor American Samoa 
-121.24373,48.67306,Ross Lake NRA - SR 20 Marblemount WA 98267 
-85.80185,34.97417,Russell Cave NM - 3729 CR 98 Bridgeport AL 35740 
-73.49605,40.88556,Sagamore Hill NHS - 20 Sagamore Hill Rd Oyster Bay NY 11771>516-922-4788 
-73.4994202,40.8861923,Sagamore Hill NHS - Visitor Center
-111.12923,32.2432,Saguaro NP - 3693 S Old Spanish Trail Tucson AZ 85730>520-733-5158 
-111.1951675,32.2546654,Saguaro NP - Red Hills Visitor Center
-110.7362747,32.1802177,Saguaro NP - Saguaro Visitor Center
-67.13188,45.12833,Saint Croix Island NHS - 84 St. Croix Dr Calais ME 04619>207-454-3871 
-92.8053665,45.0584374,Saint Croix NSR - Lower River Visitor Center
-92.78656,45.7739258,Saint Croix NSR - Marshland Visitor Center
-91.8155975,45.9042778,Saint Croix NSR - Namekagon Visitor Center
-92.65606,45.38917,Saint Croix NSR - Park Rd Dresser WI 54009 
-92.6464157,45.4157677,Saint Croix NSR - Visitor Center
-73.82437,40.89278,Saint Paul's Church NHS - 897 S Columbus Ave Mount Vernon NY 10550>914-667-4116 
-72.36719,43.4959,Saint-Gaudens NHS - 139 Saint Gaudens Rd Cornish NH 03745>603-675-2175 
-72.3684006,43.5007934,Saint-Gaudens NHS - Visitor Center
-70.88577,42.52056,Salem Maritime NHS - 160 Derby St Salem MA 01970>978-740-1650 
-70.8877105,42.5209465,Salem Maritime NHS - Orientation & Visitor Center
-106.08873,34.25972,Salinas Pueblo Missions NM - 102 South Ripley Mountainair NM 87036>505-847-2585 
-106.3744888,34.4501037,Salinas Pueblo Missions NM - Abo Visitor Center
-106.0921936,34.2594147,Salinas Pueblo Missions NM - Gran Quivira Visitor Center
-106.2972488,34.5949898,Salinas Pueblo Missions NM - Punta De Agua Visitor Center
-106.2447815,34.5107765,Salinas Pueblo Missions NM - Salinas Pueblos Visitor Center
-64.75741,17.77889,Salt River Bay NHP - St. Croix US VI 00820>340-773-1460 
-98.47879,29.36167,San Antonio Missions NHP - 2202 Roosevelt Ave San Antonio TX 78210>210-534-8833 
-98.4802017,29.3601055,San Antonio Missions NHP - Visitor Center
-122.42203,37.80639,San Francisco Maritime NHP - 499 Jefferson St San Francisco CA 94109>415-447-5000 
-122.98403,48.45583,San Juan Island NHP - 650 Mullis St Friday Harbor WA 98250>360-378-2240 
-66.10883,18.4675,San Juan NHS - San Juan PR 00926>787-729-6777 
-102.52703,38.54083,Sand Creek Massacre NHS -Kiowa - CO 81036>719-729-3003 
-105.93878,35.69,Santa Fe NHT - 201 W Marcy Ave Santa Fe NM 87501 
-118.60093,34.10389,Santa Monica Mountains NRA - 401 W Hillcrest Dr Thousand Oaks CA 91360 
-118.8872223,34.1885528,Santa Monica Mountains NRA - Visitor Center
-116.70421,33.80083,Santa Rosa & San Jacinto Mountains NM - Pacific Crest Trail White Water CA 92282 
-73.63599,42.99889,Saratoga NHP - Saratoga National Battlefield Rd Stillwater NY 12170> 518-664-9821 
-73.6489258,43.0122032,Saratoga NHP - Visitor Center
-71.00744,42.46778,Saugus Iron Works NHS - 244 Central St Saugus MA 01906>781-233-0050 
-71.0089798,42.4684792,Saugus Iron Works NHS - Visitor Center
-103.69923,41.83556,Scotts Bluff NM - Gering NE 69341>308-436-4340 
-103.7072907,41.8286896,Scotts Bluff NM - Visitors Center
-86.43878,32.3,Selma to Montgomery NHT - 7427 Selma Hwy Montgomery AL 36108 
-118.72113,36.36444,Sequoia NP - 86724 Highway 180 Kings Canyon National Park CA 93633>559-565-3341 
-118.6696472,36.7929878,Sequoia NP - Cedar Grove Visitor Center
-118.9633255,36.716568,Sequoia NP - Entrance Station-Big Stump Entrance Station
-118.8317413,36.4922447,Sequoia NP - Foothills Visitor Center
-118.9633865,36.7399216,Sequoia NP - Grant Grove Visitor Center
-118.7330093,36.6057053,Sequoia NP - Lodgepole Visitor Center
-77.00214,38.89194,Sewall-Belmont House NHS - 215 Constitution Ave NE Washington DC 20002>202-546-1210 
-78.29942,38.72,Shenandoah NP - 3655 US Hwy 211 E Luray VA 22835>540-999-2170 
-78.4366302,38.5175858,Shenandoah NP - BYRD Visitor Center
-78.2046357,38.8715668,Shenandoah NP - Dickey Ridge Visitor Center
-78.1924362,38.9033089,Shenandoah NP - Entrance Station-Front Royal
-78.8589477,38.0338669,Shenandoah NP - Entrance Station-Rockfish(South)
-78.5466767,38.3591003,Shenandoah NP - Entrance Station-Swift Run Gap
-78.3205566,38.6623116,Shenandoah NP - Entrance Station-Thornton Gap
-88.31878,35.15041,Shiloh National Cemetery - 1055 Pittsburg Lndg Shiloh TN 38376>731-689-5696 
-88.3230438,35.1524848,Shiloh National Cemetery - Visitor Center
-88.32852,35.15188,Shiloh NMP - 1055 Pittsburg Lndg Shiloh TN 38376>731-689-5696 
-88.3228226,35.1527672,Shiloh NMP - Visitor Center
-135.31233,57.04694,Sitka NHP - 106 Metlakatla St Sitka AK 99835>907-747-6281 
-86.01884,44.91306,Sleeping Bear Dunes NL - 9922 Front St Empire MI 49630>231-326-5134 
-86.093895,45.0102653,Sleeping Bear Dunes NL - Visitor Center
-112.45365,33.00166,Sonoran Desert NM - Maricopa AZ 85239>623-580-5500 
-89.64140087,39.80432408,Springfield 1908 Race Riot NM - Springfield IL 62702
-72.58022,42.10806,Springfield Armory NHS - 1 Armory Square Springfield MA 01105>413-734-8551 
-72.5809326,42.1089821,Springfield Armory NHS - Visitor Center
-76.57865,39.26306,Star-Spangled Banner NHT - MD 
-74.04348,40.68968,Statue Of Liberty NM - Liberty Island NY NY 10004 
-74.0463791,40.6885414,Statue Of Liberty NM - Visitor Center
-90.04331995,37.97925361,Ste. Genevieve NHP - 99 S Main St Ste. Genevieve MO 63670>573-880-7189
-75.66987,41.40733,Steamtown NHS - 150 S Washington Ave Scranton PA 18503>570-340-5200 
-75.6693268,41.4067154,Steamtown NHS - Visitor Center
-86.43471,35.87639,Stones River National Cemetery - 3501 Old Nashville Hwy Murfreesboro TN 37129>615-893-9501 
-86.4351,35.87628,Stones River NB - 3501 Old Nashville Hwy Murfreesboro TN 37129>615-893-9501 
-86.4348679,35.8806458,Stones River NB - Visitor Center
-74.002332,40.733573,Stonewall NM - W 4th Street New York NY 10014>212-825-6992
-76.96672,38.84693,Suitland Parkway - Washington DC & MD 
-111.49913,35.36558,Sunset Crater Volcano NM - Rte 3 Flagstaff AZ 86004>928-526-0502 
-111.5434418,35.3688431,Sunset Crater Volcano NM - Visitor Center
-96.5574,38.43278,Tallgrass Prairie National Preserve - Hwy 177 Scenic Strong City KS 66869>620-273-8494 
-75.14603,39.94333,Thaddeus Kosciuszko NMEM - 247 Pine St Philadelphia PA 19106>215-597-7130 
-75.1478348,39.9432488,Thaddeus Kosciuszko NMEM - Visitor Center
-73.98826,40.73889,Theodore Roosevelt Birthplace NHS - 28 E 20th St New York NY 10033>212-260-1616 
-73.989563,40.7389412,Theodore Roosevelt Birthplace NHS - Visitor Center
-78.87096,42.90148,Theodore Roosevelt Inaugural NHS - 641 Delaware Ave Buffalo NY 14202>716-884-0095 
-78.8729629,42.9012299,Theodore Roosevelt Inaugural NHS - Ansley Wilcox Visitor Center
-77.06273,38.89721,Theodore Roosevelt Island - GW Memorial Pkwy N Arlington VA 22209 
-103.24743,47.3352,Theodore Roosevelt NP - 315 2nd Ave Medora ND 58645>701-623-4466 
-103.5268021,46.9155007,Theodore Roosevelt NP - Entrance Station-Park Entrance Station
-103.5262299,46.9164391,Theodore Roosevelt NP - Medora Visitor Center
-103.3812637,46.8953972,Theodore Roosevelt NP - Painted Canyon Visitor Center
-103.2607651,47.6002579,Theodore Roosevelt NP - Visitor Center
-73.86049,42.22583,Thomas Cole NHS - 218 Spring St Catskill NY 12414>518-943-7465 
-74.23629,40.78694,Thomas Edison NHP - 211 Main St West Orange NJ 07052>973-736-0550 
-74.234703,40.7839546,Thomas Edison NHP - Laboratory Visitor Center
-77.03518,38.88139,Thomas Jefferson Memorial - 701 West Basin Dr SW Washington DC 20242>202-426-6841 
-77.03466,38.53139,Thomas Stone NHS - 6550 Rose Hill Rd Port Tobacco Village MD 20677>301-392-1776 
-111.7054367,40.4436264,Timpanogos Cave NM - Timpanogos Cave Visitor Center
-111.70783,40.44056,Timpanogos Cave NM - Utah 92 American Fork UT 84003>801-756-5238 
-77.07077,38.87637,Tomb of the Unknowns - Arlington VA 22209>703-607-8000 
-111.09283,33.65694,Tonto NM - Roosevelt AZ 85545>928-467-2241 
-111.112915,33.6451721,Tonto NM - Visitor Center
-71.31049,41.48944,Touro Synagogue NHS - 85 Touro St Newport RI 02840>401-847-4794 
-105.93877,35.69,Trail of Tears NHT - 247 W Marcy St Santa Fe NM 87501 
-121.3716749,41.88674793,Tule Lake NM - CA-139 Newell CA 96134>530-260-0537
-115.306,36.371,Tule Springs Fossil Beds NM - NV
-111.0509872,31.5678234,TUMA-5806-Visitor Center-Tumacacori Visitors Canter
-111.04923,31.5675,Tumacacori NHP - 1891 E Frontage Rd Tumacacori AZ 85640>520-398-2341 
-88.73577,34.25528,Tupelo NB - 128 Harrisburg Landing Tupelo MS 38801 
-75.03567,41.03178,Turtle Beach NJ DWNRA - CR 606 Hardwick NJ 07825 
-85.67855,32.45722,Tuskegee Airmen NHS - 1616 Chappie James Ave Tuskegee AL 36083>334-724-0922 
-85.70633,32.43028,Tuskegee Institute NHS - 42 Tuskegee University G20-319: Tuskegee Inst AL 36088>334-727-8011 
-112.02443,34.77085,Tuzigoot NM - 25 W Tuzigoot Rd Clarkdale AZ 86324>928-634-5564 
-90.35049,38.55111,Ulysses S. Grant NHS - 7400 Grant Rd St. Louis MO 63123>314-842-3298 
-90.3522797,38.5502052,Ulysses S. Grant NHS - Visitor Center
-77.06477,38.86865,United States Air Force Memorial - Arlington VA 22209>703-979-0674 
-77.06817,38.89047,United States Marine Corps War Memorial - 1400 N Meade St Arlington VA 22209>703-289-2500 
-77.02157,38.89417,United States Navy Memorial - 701 Pennsylvania Ave DC 20004>202-737-2300 
-75.05859,41.64008,Upper Delaware NSR - Beach Lake PA>570-729-7134
-75.0613022,41.6079597,Upper Delaware NSR - Narrowsburg Visitor Center
-74.9858627,41.4816818,Upper Delaware NSR - Roebling Bridge Visitor Center
-109.02004,47.78333,Upper Missouri River Breaks NM - 920 NE Main St Lewistown MT 59457>406-538-1900 
-157.94843,21.365,USS Arizona Memorial - 1 Arizona Memorial Pl Honolulu HI 96818>808-422-3300 
-157.9420013,21.3670864,USS Arizona Memorial - Visitor Center
-157.96115,21.36889,USS Utah Memorial - 1 Arizona Memorial Pl Honolulu HI 96818>808-422-3300 
-106.533333,35.9,Valles Caldera NPR - Jemez Mountains NM
-75.4374,40.09693,Valley Forge NHP - 171 Quarry Rd King of Prussia PA 19406>610-783-1099 
-75.4226914,40.1017304,Valley Forge NHP - Visitor Center
-73.94045,41.79611,Vanderbilt Mansion NHS - Hyde Park NY 12538>845-229-7770 
-73.9430695,41.7943077,Vanderbilt Mansion NHS - Visitor Center
-111.73976,36.80639,Vermilion Cliffs NM - Marble Canyon AZ 86036 
-90.8483,32.34886,Vicksburg National Cemetery - Union Ave Vicksburg MS 39183 
-90.84834,32.34879,Vicksburg NMP - 3201 Clay St Vicksburg MS 39183>601-636-0583 
-90.8516617,32.3441811,Vicksburg NMP - Visitor Center
-77.04627,38.8911,Vietnam Veterans Memorial - Washington DC 20024>202-426-6841 
-77.0455,38.8904,Vietnam Women's Memorial - Washington DC 20242>866-822-8963 
-64.72546,18.30611,Virgin Islands Coral Reef NM - St. John US VI 
-64.73194,18.33333,Virgin Islands NP - Central US VI>340-776-6201 
-64.7951966,18.3328438,Virgin Islands NP - Cruz Bay Visitor Center
-93.16301,48.58472,Voyageurs NP - 360 Hwy 11 E International Falls MN 56649>218-283-6600 
-92.8503418,48.4355507,Voyageurs NP - Ash River Visitor Center
-93.030098,48.4460564,Voyageurs NP - Kabetogama Lake Visitor Center
-93.1614837,48.5843811,Voyageurs NP - Rainy Lake Visitor Center
-97.175,31.606,Waco Mammoth National Monument - Waco TX
-111.50813,35.17167,Walnut Canyon NM - Walnut Canyon Rd Flagstaff AZ 86004>928-526-3367 
-111.509346,35.1716995,Walnut Canyon NM - Walnut Canyon Visitor Center
144.66694,13.3,War in the Pacific NHP - 2 Agat Guam 671-333-4050 
